condition,prompt_id,beta_ratio,layers,target,answer,correct,semantic_drift,attention_entropy,answer_tokens,repeat_frac,coherence_proxy
beta_refined_0.795,p004,0.795,"3,9,5,8",Cora-004 DN-2064,Cora-004,0,0.45190829038619995,0.33076292742043734,2,0.5,1.0
beta_refined_0.795,p005,0.795,"3,9,5,8",Jules-005 BR-7519,"Jules-005, BR-7519",1,0.38195693492889404,0.33366397861391306,4,0.25,1.0
beta_refined_0.795,p006,0.795,"3,9,5,8",Cora-006 BR-4800,Cora-006,0,0.45595717430114746,0.3251038920134306,2,0.5,1.0
beta_refined_0.795,p007,0.795,"3,9,5,8",Rhea-007 DN-7536,Rhea-007,0,0.46145009994506836,0.33059928473085165,2,0.5,1.0
beta_refined_0.795,p008,0.795,"3,9,5,8",Silas-008 EV-2662,Silas-008,0,0.3925172686576843,0.32878868840634823,2,0.5,1.0
beta_refined_0.795,p009,0.795,"3,9,5,8",Pavel-009 AX-3361,"Pavel-009, AX-3361",1,0.39330047369003296,0.32893570605665445,4,0.25,1.0
beta_refined_0.795,p010,0.795,"3,9,5,8",Felix-010 BR-9725,Felix-010,0,0.4306994080543518,0.33016064297407866,2,0.5,1.0
beta_refined_0.795,p011,0.795,"3,9,5,8",Tara-011 DN-6726,Tara-011,0,0.4638027548789978,0.3275549290701747,2,0.5,1.0
beta_refined_0.795,p012,0.795,"3,9,5,8",Dante-012 BR-8832,Dante-012,0,0.4435111880302429,0.3302459977567196,2,0.5,1.0
beta_refined_0.795,p013,0.795,"3,9,5,8",Elena-013 EV-8771,Elena-013,0,0.46321308612823486,0.32689105067402124,2,0.5,1.0
beta_refined_0.795,p014,0.795,"3,9,5,8",Hugo-014 CY-5249,"Hugo-014, CY-5249",1,0.3537400960922241,0.33700055815279484,4,0.25,1.0
beta_refined_0.795,p015,0.795,"3,9,5,8",Pavel-015 AX-2011,Pavel-015,0,0.49108076095581055,0.33171849232167006,2,0.5,1.0
beta_refined_0.795,p016,0.795,"3,9,5,8",Quinn-016 EV-4267,Quinn-016,0,0.42686283588409424,0.32479845080524683,2,0.5,1.0
beta_refined_0.795,p017,0.795,"3,9,5,8",Hugo-017 AX-4484,Hugo-017,0,0.46565449237823486,0.332623110152781,2,0.5,1.0
beta_refined_0.795,p018,0.795,"3,9,5,8",Nolan-018 DN-6556,"Nolan-018
DN-6556",1,0.3973497152328491,0.3285271776840091,4,0.25,1.0
beta_refined_0.795,p019,0.795,"3,9,5,8",Cora-019 BR-2716,Cora-019,0,0.4466504454612732,0.3370798537507653,2,0.5,1.0
beta_refined_0.795,p020,0.795,"3,9,5,8",Basil-020 DN-2186,Basil-020,0,0.5033300220966339,0.3321232832968235,2,0.5,1.0
beta_refined_0.795,p021,0.795,"3,9,5,8",Elena-021 EV-4906,Elena-021,0,0.4808632731437683,0.33106152433902025,2,0.5,1.0
beta_refined_0.795,p022,0.795,"3,9,5,8",Ada-022 AX-1251,Ada-022,0,0.5690834224224091,0.3266320349648595,2,0.5,1.0
beta_refined_0.795,p023,0.795,"3,9,5,8",Elena-023 CY-1891,"Elena-023, CY-1891",1,0.37698447704315186,0.3325137160718441,4,0.25,1.0
beta_refined_0.795,p024,0.795,"3,9,5,8",Felix-024 DN-1059,"Felix-024, DN-1059",1,0.33358585834503174,0.32988991774618626,4,0.25,1.0
beta_refined_0.795,p025,0.795,"3,9,5,8",Iris-025 BR-5066,"Iris-025, BR-5066",1,0.3314473032951355,0.3319979188963771,4,0.25,1.0
beta_refined_0.795,p026,0.795,"3,9,5,8",Tara-026 CY-9096,Tara-026,0,0.4729732871055603,0.3294617775827646,2,0.5,1.0
beta_refined_0.795,p027,0.795,"3,9,5,8",Opal-027 AX-1308,AX-1308,0,0.4430798292160034,0.3336755344644189,2,0.5,1.0
beta_refined_0.795,p028,0.795,"3,9,5,8",Opal-028 DN-2257,Opal-028,0,0.43871545791625977,0.3337054746225476,2,0.5,1.0
beta_refined_0.795,p029,0.795,"3,9,5,8",Dante-029 DN-5765,Dante-029,0,0.43730175495147705,0.33611480612307787,2,0.5,1.0
beta_refined_0.795,p030,0.795,"3,9,5,8",Mira-030 BR-2222,"Mira-030, BR-2222",1,0.3852285146713257,0.3278692662715912,4,0.25,1.0
beta_refined_0.795,p031,0.795,"3,9,5,8",Pavel-031 DN-5947,"Pavel-031, DN-5947",1,0.41638267040252686,0.3261374542489648,4,0.25,1.0
beta_refined_0.795,p032,0.795,"3,9,5,8",Jules-032 CY-2064,"Jules-032, CY-2064",1,0.3709515929222107,0.3317887671291828,4,0.25,1.0
beta_refined_0.795,p033,0.795,"3,9,5,8",Quinn-033 BR-7116,Quinn-033,0,0.4240860939025879,0.32797150779515505,2,0.5,1.0
beta_refined_0.795,p034,0.795,"3,9,5,8",Nolan-034 CY-5878,Nolan-034,0,0.4512781500816345,0.3261222867295146,2,0.5,1.0
beta_refined_0.795,p035,0.795,"3,9,5,8",Kira-035 DN-3287,Kira-035,0,0.46906739473342896,0.3259770628064871,2,0.5,1.0
beta_refined_0.795,p036,0.795,"3,9,5,8",Quinn-036 DN-5427,Quinn-036,0,0.4216200113296509,0.32946904841810465,2,0.5,1.0
beta_refined_0.795,p037,0.795,"3,9,5,8",Ada-037 AX-7966,Ada-037,0,0.5573641955852509,0.33176750130951405,2,0.5,1.0
beta_refined_0.795,p038,0.795,"3,9,5,8",Rhea-038 AX-3058,Rhea-038,0,0.47328633069992065,0.32796258945018053,2,0.5,1.0
beta_refined_0.795,p039,0.795,"3,9,5,8",Tara-039 AX-9806,"Tara-039, AX-9806",1,0.35177600383758545,0.331662243232131,4,0.25,1.0
beta_refined_0.795,p040,0.795,"3,9,5,8",Nolan-040 CY-4732,"Nolan-040, CY-4732",1,0.35641980171203613,0.3306490359827876,4,0.25,1.0
beta_refined_0.795,p041,0.795,"3,9,5,8",Greta-041 BR-4781,Greta-041,0,0.4582846760749817,0.3303011003881693,2,0.5,1.0
beta_refined_0.795,p042,0.795,"3,9,5,8",Ada-042 BR-7805,Ada-042,0,0.5589115619659424,0.3302213102579117,2,0.5,1.0
beta_refined_0.795,p043,0.795,"3,9,5,8",Mira-043 CY-8248,Mira-043,0,0.49399125576019287,0.33221329655498266,2,0.5,1.0
beta_refined_0.795,p044,0.795,"3,9,5,8",Basil-044 BR-7106,Basil-044,0,0.48751068115234375,0.32919927034527063,2,0.5,1.0
beta_refined_0.795,p045,0.795,"3,9,5,8",Basil-045 BR-2029,Basil-045,0,0.489199161529541,0.33289601374417543,2,0.5,1.0
beta_refined_0.795,p046,0.795,"3,9,5,8",Opal-046 CY-8044,Opal-046,0,0.43248581886291504,0.32770124077796936,2,0.5,1.0
beta_refined_0.795,p047,0.795,"3,9,5,8",Felix-047 DN-2060,Felix-047,0,0.44231706857681274,0.3296898575499654,2,0.5,1.0
beta_refined_0.795,p048,0.795,"3,9,5,8",Hugo-048 DN-8551,"Hugo-048, DN-8551",1,0.34097611904144287,0.3302825437858701,4,0.25,1.0
beta_refined_0.795,p049,0.795,"3,9,5,8",Elena-049 EV-4084,Elena-049,0,0.4744250774383545,0.3261111918836832,2,0.5,1.0
beta_refined_0.795,p050,0.795,"3,9,5,8",Luca-050 CY-4815,Luca-050,0,0.46936631202697754,0.33072291500866413,2,0.5,1.0
beta_refined_0.795,p051,0.795,"3,9,5,8",Kira-051 AX-4341,"Kira-051, AX-4341",1,0.3577711582183838,0.3296964280307293,4,0.25,1.0
beta_refined_0.795,p052,0.795,"3,9,5,8",Nolan-052 DN-3532,Nolan-052,0,0.4710302948951721,0.3345422651618719,2,0.5,1.0
beta_refined_0.795,p053,0.795,"3,9,5,8",Luca-053 DN-7635,Luca-053,0,0.47129976749420166,0.3240567874163389,2,0.5,1.0
beta_refined_0.795,p054,0.795,"3,9,5,8",Elena-054 AX-7075,Elena-054,0,0.4752166271209717,0.32368488796055317,2,0.5,1.0
beta_refined_0.795,p055,0.795,"3,9,5,8",Pavel-055 AX-7355,Pavel-055,0,0.4864619970321655,0.32880888413637877,2,0.5,1.0
beta_refined_0.795,p056,0.795,"3,9,5,8",Hugo-056 AX-1624,Hugo-056,0,0.4622131586074829,0.3328540539368987,2,0.5,1.0
beta_refined_0.795,p057,0.795,"3,9,5,8",Ada-057 DN-8623,Ada-057,0,0.5788987874984741,0.32747818250209093,2,0.5,1.0
beta_refined_0.795,p058,0.795,"3,9,5,8",Quinn-058 AX-3134,"Quinn-058
AX-3134",1,0.4084662199020386,0.32685048319399357,4,0.25,1.0
beta_refined_0.795,p059,0.795,"3,9,5,8",Hugo-059 CY-5132,"Hugo-059, CY-5132",1,0.3619228005409241,0.33199046831578016,4,0.25,1.0
beta_refined_0.795,p060,0.795,"3,9,5,8",Mira-060 CY-6371,Mira-060,0,0.5055435299873352,0.3345540352165699,2,0.5,1.0
beta_refined_0.795,p061,0.795,"3,9,5,8",Elena-061 CY-2333,Elena-061,0,0.46886956691741943,0.33120185509324074,2,0.5,1.0
beta_refined_0.795,p062,0.795,"3,9,5,8",Quinn-062 AX-3163,"Quinn-062, AX-3163",1,0.32291340827941895,0.32948522455990314,4,0.25,1.0
beta_refined_0.795,p063,0.795,"3,9,5,8",Luca-063 DN-3598,Luca-063,0,0.4778653383255005,0.32734780199825764,2,0.5,1.0
beta_refined_0.795,p064,0.795,"3,9,5,8",Silas-064 EV-9480,"Silas-064, EV-9480",1,0.32425451278686523,0.32837327755987644,4,0.25,1.0
beta_refined_0.795,p065,0.795,"3,9,5,8",Rhea-065 BR-7769,"Rhea-065
BR-7769",1,0.42349255084991455,0.32853362895548344,4,0.25,1.0
beta_refined_0.795,p066,0.795,"3,9,5,8",Hugo-066 CY-4805,"Hugo-066, CY-4805",1,0.39023756980895996,0.3330831127241254,4,0.25,1.0
beta_refined_0.795,p067,0.795,"3,9,5,8",Hugo-067 BR-6355,"Hugo-067, BR-6355",1,0.3815035820007324,0.32639229763299227,4,0.25,1.0
beta_refined_0.795,p068,0.795,"3,9,5,8",Silas-068 EV-3810,"Silas-068, EV-3810",1,0.3378121852874756,0.33226010110229254,4,0.25,1.0
beta_refined_0.795,p069,0.795,"3,9,5,8",Basil-069 EV-6954,Basil-069,0,0.4826177954673767,0.32967748679220676,2,0.5,1.0
beta_refined_0.795,p070,0.795,"3,9,5,8",Dante-070 CY-6228,Dante-070,0,0.43737155199050903,0.3403502469882369,2,0.5,1.0
beta_refined_0.795,p071,0.795,"3,9,5,8",Nolan-071 AX-6681,Nolan-071,0,0.4631226658821106,0.33406730461865664,2,0.5,1.0
beta_refined_0.795,p072,0.795,"3,9,5,8",Pavel-072 DN-6688,Pavel-072,0,0.4872046113014221,0.3263894123956561,2,0.5,1.0
beta_refined_0.795,p073,0.795,"3,9,5,8",Mira-073 DN-1412,"Mira-073, DN-1412",1,0.38707423210144043,0.324651219882071,4,0.25,1.0
beta_refined_0.795,p074,0.795,"3,9,5,8",Opal-074 CY-3777,Opal-074,0,0.434989333152771,0.33020111732184887,2,0.5,1.0
beta_refined_0.795,p075,0.795,"3,9,5,8",Kira-075 EV-6711,Kira-075,0,0.4874439239501953,0.3310315776616335,2,0.5,1.0
beta_refined_0.795,p076,0.795,"3,9,5,8",Iris-076 AX-2750,"Iris-076, AX-2750",1,0.32310163974761963,0.328632490709424,4,0.25,1.0
beta_refined_0.795,p077,0.795,"3,9,5,8",Mira-077 BR-8045,Mira-077,0,0.48590052127838135,0.32849829364567995,2,0.5,1.0
beta_refined_0.795,p078,0.795,"3,9,5,8",Nolan-078 DN-1322,Nolan-078,0,0.4598330855369568,0.32756160385906696,2,0.5,1.0
beta_refined_0.795,p079,0.795,"3,9,5,8",Silas-079 EV-4358,Silas-079,0,0.3873816728591919,0.3312744004651904,2,0.5,1.0
beta_refined_0.795,p080,0.795,"3,9,5,8",Mira-080 AX-2231,Mira-080,0,0.4969649314880371,0.3264818014577031,2,0.5,1.0
beta_refined_0.795,p081,0.795,"3,9,5,8",Cora-081 DN-4702,"Cora-081, DN-4702",1,0.3441506624221802,0.33335573226213455,4,0.25,1.0
beta_refined_0.795,p082,0.795,"3,9,5,8",Ada-082 CY-5013,Ada-082,0,0.5564028024673462,0.332854769192636,2,0.5,1.0
beta_refined_0.795,p083,0.795,"3,9,5,8",Luca-083 AX-1188,Luca-083,0,0.49009793996810913,0.3255935562774539,2,0.5,1.0
beta_refined_0.795,p084,0.795,"3,9,5,8",Tara-084 EV-5866,Tara-084,0,0.4436376094818115,0.32918982300907373,2,0.5,1.0
beta_refined_0.795,p085,0.795,"3,9,5,8",Opal-085 DN-5039,Opal-085,0,0.435386061668396,0.3305832836776972,2,0.5,1.0
beta_refined_0.795,p086,0.795,"3,9,5,8",Luca-086 AX-1751,Luca-086,0,0.48400992155075073,0.3271424202248454,2,0.5,1.0
beta_refined_0.795,p087,0.795,"3,9,5,8",Quinn-087 BR-5655,"Quinn-087, BR-5655",1,0.333812952041626,0.3334149271249771,4,0.25,1.0
beta_refined_0.795,p088,0.795,"3,9,5,8",Pavel-088 CY-4150,"Pavel-088, CY-4150",1,0.40716052055358887,0.3283597519621253,4,0.25,1.0
beta_refined_0.795,p089,0.795,"3,9,5,8",Pavel-089 AX-9205,Pavel-089,0,0.5083931088447571,0.32567350286990404,2,0.5,1.0
beta_refined_0.795,p090,0.795,"3,9,5,8",Elena-090 EV-5227,"Elena-090, EV-5227",1,0.35173845291137695,0.33544906973838806,4,0.25,1.0
beta_refined_0.795,p091,0.795,"3,9,5,8",Ada-091 EV-3544,Ada-091,0,0.5657614767551422,0.32551364600658417,2,0.5,1.0
beta_refined_0.795,p092,0.795,"3,9,5,8",Dante-092 DN-1291,Dante-092,0,0.43864572048187256,0.3320003626868129,2,0.5,1.0
beta_refined_0.795,p093,0.795,"3,9,5,8",Basil-093 EV-2305,Basil-093,0,0.482413649559021,0.3273403272032738,2,0.5,1.0
beta_refined_0.795,p094,0.795,"3,9,5,8",Felix-094 DN-7319,Felix-094,0,0.44138103723526,0.3311899844557047,2,0.5,1.0
beta_refined_0.795,p095,0.795,"3,9,5,8",Mira-095 BR-8393,Mira-095,0,0.4956524968147278,0.33889755699783564,2,0.5,1.0
beta_refined_0.795,p096,0.795,"3,9,5,8",Cora-096 EV-8942,Cora-096,0,0.44490325450897217,0.32576596457511187,2,0.5,1.0
beta_refined_0.795,p097,0.795,"3,9,5,8",Cora-097 DN-9536,Cora-097,0,0.42752742767333984,0.3287585312500596,2,0.5,1.0
beta_refined_0.795,p098,0.795,"3,9,5,8",Basil-098 CY-2738,Basil-098,0,0.5041001737117767,0.3313869796693325,2,0.5,1.0
beta_refined_0.795,p099,0.795,"3,9,5,8",Iris-099 AX-8321,Iris-099,0,0.36973220109939575,0.32754884380847216,2,0.5,1.0
beta_refined_0.7775,p000,0.7775,"3,9,5,8",Kira-000 DN-1791,Kira-000,0,0.489945650100708,0.3307460993528366,2,0.5,1.0
beta_refined_0.7775,p001,0.7775,"3,9,5,8",Silas-001 BR-2013,"Silas-001, BR-2013",1,0.32964783906936646,0.33335194550454617,4,0.25,1.0
beta_refined_0.7775,p002,0.7775,"3,9,5,8",Rhea-002 EV-1976,Rhea-002,0,0.4621548652648926,0.3280778247863054,2,0.5,1.0
beta_refined_0.7775,p003,0.7775,"3,9,5,8",Kira-003 CY-2199,"Kira-003, CY-2199",1,0.35625159740448,0.33734785206615925,4,0.25,1.0
beta_refined_0.7775,p004,0.7775,"3,9,5,8",Cora-004 DN-2064,Cora-004,0,0.45249640941619873,0.3328565452247858,2,0.5,1.0
beta_refined_0.7775,p005,0.7775,"3,9,5,8",Jules-005 BR-7519,Jules-005,0,0.4833180904388428,0.33629813231527805,2,0.5,1.0
beta_refined_0.7775,p006,0.7775,"3,9,5,8",Cora-006 BR-4800,Cora-006,0,0.45671021938323975,0.32715984154492617,2,0.5,1.0
beta_refined_0.7775,p007,0.7775,"3,9,5,8",Rhea-007 DN-7536,Rhea-007,0,0.4619872570037842,0.3327726097777486,2,0.5,1.0
beta_refined_0.7775,p008,0.7775,"3,9,5,8",Silas-008 EV-2662,Silas-008,0,0.3923797607421875,0.3307011956349015,2,0.5,1.0
beta_refined_0.7775,p009,0.7775,"3,9,5,8",Pavel-009 AX-3361,"Pavel-009, AX-3361",1,0.3929171562194824,0.33111261669546366,4,0.25,1.0
beta_refined_0.7775,p010,0.7775,"3,9,5,8",Felix-010 BR-9725,Felix-010,0,0.4302830100059509,0.3322554901242256,2,0.5,1.0
beta_refined_0.7775,p011,0.7775,"3,9,5,8",Tara-011 DN-6726,Tara-011,0,0.4644962549209595,0.32967841904610395,2,0.5,1.0
beta_refined_0.7775,p012,0.7775,"3,9,5,8",Dante-012 BR-8832,Dante-012,0,0.4439276456832886,0.33232744317501783,2,0.5,1.0
beta_refined_0.7775,p013,0.7775,"3,9,5,8",Elena-013 EV-8771,Elena-013,0,0.46292364597320557,0.32885948941111565,2,0.5,1.0
beta_refined_0.7775,p014,0.7775,"3,9,5,8",Hugo-014 CY-5249,"Hugo-014, CY-5249",1,0.3551234006881714,0.3393979026004672,4,0.25,1.0
beta_refined_0.7775,p015,0.7775,"3,9,5,8",Pavel-015 AX-2011,Pavel-015,0,0.4912949800491333,0.3338826848194003,2,0.5,1.0
beta_refined_0.7775,p016,0.7775,"3,9,5,8",Quinn-016 EV-4267,Quinn-016,0,0.4281076192855835,0.32701304368674755,2,0.5,1.0
beta_refined_0.7775,p017,0.7775,"3,9,5,8",Hugo-017 AX-4484,Hugo-017,0,0.4664466977119446,0.33484886679798365,2,0.5,1.0
beta_refined_0.7775,p018,0.7775,"3,9,5,8",Nolan-018 DN-6556,Nolan-018,0,0.4482988119125366,0.3308034762740135,2,0.5,1.0
beta_refined_0.7775,p019,0.7775,"3,9,5,8",Cora-019 BR-2716,Cora-019,0,0.44807344675064087,0.3390823248773813,2,0.5,1.0
beta_refined_0.7775,p020,0.7775,"3,9,5,8",Basil-020 DN-2186,Basil-020,0,0.5054763555526733,0.33432381227612495,2,0.5,1.0
beta_refined_0.7775,p021,0.7775,"3,9,5,8",Elena-021 EV-4906,Elena-021,0,0.4813305139541626,0.3331547724083066,2,0.5,1.0
beta_refined_0.7775,p022,0.7775,"3,9,5,8",Ada-022 AX-1251,Ada-022,0,0.5696432292461395,0.3286432893946767,2,0.5,1.0
beta_refined_0.7775,p023,0.7775,"3,9,5,8",Elena-023 CY-1891,Elena-023,0,0.4621295928955078,0.334744137711823,2,0.5,1.0
beta_refined_0.7775,p024,0.7775,"3,9,5,8",Felix-024 DN-1059,"Felix-024, DN-1059",1,0.33351707458496094,0.33193940203636885,4,0.25,1.0
beta_refined_0.7775,p025,0.7775,"3,9,5,8",Iris-025 BR-5066,"Iris-025, BR-5066",1,0.33247387409210205,0.3341445280238986,4,0.25,1.0
beta_refined_0.7775,p026,0.7775,"3,9,5,8",Tara-026 CY-9096,Tara-026,0,0.4738844633102417,0.33163332752883434,2,0.5,1.0
beta_refined_0.7775,p027,0.7775,"3,9,5,8",Opal-027 AX-1308,AX-1308,0,0.4449578523635864,0.33584350161254406,2,0.5,1.0
beta_refined_0.7775,p028,0.7775,"3,9,5,8",Opal-028 DN-2257,Opal-028,0,0.4388073682785034,0.3358977949246764,2,0.5,1.0
beta_refined_0.7775,p029,0.7775,"3,9,5,8",Dante-029 DN-5765,Dante-029,0,0.4384579062461853,0.3383604623377323,2,0.5,1.0
beta_refined_0.7775,p030,0.7775,"3,9,5,8",Mira-030 BR-2222,Mira-030,0,0.49552738666534424,0.3300601402297616,2,0.5,1.0
beta_refined_0.7775,p031,0.7775,"3,9,5,8",Pavel-031 DN-5947,"Pavel-031, DN-5947",1,0.41512924432754517,0.3283022241666913,4,0.25,1.0
beta_refined_0.7775,p032,0.7775,"3,9,5,8",Jules-032 CY-2064,Jules-032,0,0.48258399963378906,0.3339594751596451,2,0.5,1.0
beta_refined_0.7775,p033,0.7775,"3,9,5,8",Quinn-033 BR-7116,Quinn-033,0,0.42497318983078003,0.3299312563613057,2,0.5,1.0
beta_refined_0.7775,p034,0.7775,"3,9,5,8",Nolan-034 CY-5878,Nolan-034,0,0.45155638456344604,0.32822278141975403,2,0.5,1.0
beta_refined_0.7775,p035,0.7775,"3,9,5,8",Kira-035 DN-3287,Kira-035,0,0.4693174362182617,0.32803179137408733,2,0.5,1.0
beta_refined_0.7775,p036,0.7775,"3,9,5,8",Quinn-036 DN-5427,Quinn-036,0,0.4222452640533447,0.33153972681611776,2,0.5,1.0
beta_refined_0.7775,p037,0.7775,"3,9,5,8",Ada-037 AX-7966,Ada-037,0,0.5588023066520691,0.3339178040623665,2,0.5,1.0
beta_refined_0.7775,p038,0.7775,"3,9,5,8",Rhea-038 AX-3058,Rhea-038,0,0.47341084480285645,0.3298092791810632,2,0.5,1.0
beta_refined_0.7775,p039,0.7775,"3,9,5,8",Tara-039 AX-9806,Tara-039,0,0.4479339122772217,0.33428466878831387,2,0.5,1.0
beta_refined_0.7775,p040,0.7775,"3,9,5,8",Nolan-040 CY-4732,Nolan-040,0,0.4595147371292114,0.33300949819386005,2,0.5,1.0
beta_refined_0.7775,p041,0.7775,"3,9,5,8",Greta-041 BR-4781,Greta-041,0,0.4588924050331116,0.3324335580691695,2,0.5,1.0
beta_refined_0.7775,p042,0.7775,"3,9,5,8",Ada-042 BR-7805,Ada-042,0,0.5599444508552551,0.33225666638463736,2,0.5,1.0
beta_refined_0.7775,p043,0.7775,"3,9,5,8",Mira-043 CY-8248,Mira-043,0,0.49501359462738037,0.33428136724978685,2,0.5,1.0
beta_refined_0.7775,p044,0.7775,"3,9,5,8",Basil-044 BR-7106,Basil-044,0,0.48884302377700806,0.331294191069901,2,0.5,1.0
beta_refined_0.7775,p045,0.7775,"3,9,5,8",Basil-045 BR-2029,Basil-045,0,0.49001622200012207,0.3350169165059924,2,0.5,1.0
beta_refined_0.7775,p046,0.7775,"3,9,5,8",Opal-046 CY-8044,Opal-046,0,0.43243587017059326,0.32990998588502407,2,0.5,1.0
beta_refined_0.7775,p047,0.7775,"3,9,5,8",Felix-047 DN-2060,Felix-047,0,0.44275641441345215,0.3316469481214881,2,0.5,1.0
beta_refined_0.7775,p048,0.7775,"3,9,5,8",Hugo-048 DN-8551,"Hugo-048, DN-8551",1,0.34190666675567627,0.3322788467630744,4,0.25,1.0
beta_refined_0.7775,p049,0.7775,"3,9,5,8",Elena-049 EV-4084,Elena-049,0,0.4746659994125366,0.32820136565715075,2,0.5,1.0
beta_refined_0.7775,p050,0.7775,"3,9,5,8",Luca-050 CY-4815,Luca-050,0,0.4695150852203369,0.3326413808390498,2,0.5,1.0
beta_refined_0.7775,p051,0.7775,"3,9,5,8",Kira-051 AX-4341,"Kira-051, AX-4341",1,0.3582674264907837,0.3318956131115556,4,0.25,1.0
beta_refined_0.7775,p052,0.7775,"3,9,5,8",Nolan-052 DN-3532,Nolan-052,0,0.4712798595428467,0.3366519398987293,2,0.5,1.0
beta_refined_0.7775,p053,0.7775,"3,9,5,8",Luca-053 DN-7635,Luca-053,0,0.4714040160179138,0.32594936061650515,2,0.5,1.0
beta_refined_0.7775,p054,0.7775,"3,9,5,8",Elena-054 AX-7075,Elena-054,0,0.4751485586166382,0.3255624547600746,2,0.5,1.0
beta_refined_0.7775,p055,0.7775,"3,9,5,8",Pavel-055 AX-7355,Pavel-055,0,0.48693227767944336,0.3308929754421115,2,0.5,1.0
beta_refined_0.7775,p056,0.7775,"3,9,5,8",Hugo-056 AX-1624,Hugo-056,0,0.46318352222442627,0.3350561698898673,2,0.5,1.0
beta_refined_0.7775,p057,0.7775,"3,9,5,8",Ada-057 DN-8623,Ada-057,0,0.5799826383590698,0.3296407163143158,2,0.5,1.0
beta_refined_0.7775,p058,0.7775,"3,9,5,8",Quinn-058 AX-3134,Quinn-058,0,0.4402022361755371,0.3292610486969352,2,0.5,1.0
beta_refined_0.7775,p059,0.7775,"3,9,5,8",Hugo-059 CY-5132,"Hugo-059, CY-5132",1,0.36328423023223877,0.3343952698633075,4,0.25,1.0
beta_refined_0.7775,p060,0.7775,"3,9,5,8",Mira-060 CY-6371,Mira-060,0,0.5070492625236511,0.33679540175944567,2,0.5,1.0
beta_refined_0.7775,p061,0.7775,"3,9,5,8",Elena-061 CY-2333,Elena-061,0,0.4696165919303894,0.3331817137077451,2,0.5,1.0
beta_refined_0.7775,p062,0.7775,"3,9,5,8",Quinn-062 AX-3163,Quinn-062,0,0.42641496658325195,0.33170432038605213,2,0.5,1.0
beta_refined_0.7775,p063,0.7775,"3,9,5,8",Luca-063 DN-3598,Luca-063,0,0.4781167507171631,0.3293476551771164,2,0.5,1.0
beta_refined_0.7775,p064,0.7775,"3,9,5,8",Silas-064 EV-9480,"Silas-064, EV-9480",1,0.32515305280685425,0.33042815048247576,4,0.25,1.0
beta_refined_0.7775,p065,0.7775,"3,9,5,8",Rhea-065 BR-7769,Rhea-065,0,0.46602725982666016,0.330932660959661,2,0.5,1.0
beta_refined_0.7775,p066,0.7775,"3,9,5,8",Hugo-066 CY-4805,"Hugo-066, CY-4805",1,0.39102059602737427,0.3350498080253601,4,0.25,1.0
beta_refined_0.7775,p067,0.7775,"3,9,5,8",Hugo-067 BR-6355,"Hugo-067, BR-6355",1,0.3826107978820801,0.3285150285810232,4,0.25,1.0
beta_refined_0.7775,p068,0.7775,"3,9,5,8",Silas-068 EV-3810,Silas-068,0,0.4104248881340027,0.3348653679713607,2,0.5,1.0
beta_refined_0.7775,p069,0.7775,"3,9,5,8",Basil-069 EV-6954,Basil-069,0,0.4835876226425171,0.33148397598415613,2,0.5,1.0
beta_refined_0.7775,p070,0.7775,"3,9,5,8",Dante-070 CY-6228,Dante-070,0,0.43766218423843384,0.3425148334354162,2,0.5,1.0
beta_refined_0.7775,p071,0.7775,"3,9,5,8",Nolan-071 AX-6681,Nolan-071,0,0.46340274810791016,0.3361879978328943,2,0.5,1.0
beta_refined_0.7775,p072,0.7775,"3,9,5,8",Pavel-072 DN-6688,Pavel-072,0,0.4880874752998352,0.3287538234144449,2,0.5,1.0
beta_refined_0.7775,p073,0.7775,"3,9,5,8",Mira-073 DN-1412,"Mira-073, DN-1412",1,0.38681358098983765,0.32674387004226446,4,0.25,1.0
beta_refined_0.7775,p074,0.7775,"3,9,5,8",Opal-074 CY-3777,Opal-074,0,0.43580400943756104,0.3324932111427188,2,0.5,1.0
beta_refined_0.7775,p075,0.7775,"3,9,5,8",Kira-075 EV-6711,Kira-075,0,0.4872201681137085,0.33314595744013786,2,0.5,1.0
beta_refined_0.7775,p076,0.7775,"3,9,5,8",Iris-076 AX-2750,"Iris-076, AX-2750",1,0.32396072149276733,0.3308475324884057,4,0.25,1.0
beta_refined_0.7775,p077,0.7775,"3,9,5,8",Mira-077 BR-8045,Mira-077,0,0.4868685007095337,0.330498568713665,2,0.5,1.0
beta_refined_0.7775,p078,0.7775,"3,9,5,8",Nolan-078 DN-1322,Nolan-078,0,0.45997244119644165,0.32964111771434546,2,0.5,1.0
beta_refined_0.7775,p079,0.7775,"3,9,5,8",Silas-079 EV-4358,Silas-079,0,0.387576699256897,0.3333684643730521,2,0.5,1.0
beta_refined_0.7775,p080,0.7775,"3,9,5,8",Mira-080 AX-2231,Mira-080,0,0.4981164336204529,0.328514713793993,2,0.5,1.0
beta_refined_0.7775,p081,0.7775,"3,9,5,8",Cora-081 DN-4702,"Cora-081, DN-4702",1,0.3449326157569885,0.3357473835349083,4,0.25,1.0
beta_refined_0.7775,p082,0.7775,"3,9,5,8",Ada-082 CY-5013,Ada-082,0,0.5568065643310547,0.335171434096992,2,0.5,1.0
beta_refined_0.7775,p083,0.7775,"3,9,5,8",Luca-083 AX-1188,Luca-083,0,0.4905632734298706,0.3276331517845392,2,0.5,1.0
